Executing action: monitor
Running idf_monitor in directory C:\ml\esp32_projects\ina219_max30102_test
Executing "C:\Users\nguye\.espressif\python_env\idf5.5_py3.11_env\Scripts\python.exe C:\Users\nguye\esp\v5.5.1\esp-idf\tools/idf_monitor.py -p COM7 -b 115200 --toolchain-prefix xtensa-esp32s3-elf- --target esp32s3 --revision 0 C:\ml\esp32_projects\ina219_max30102_test\build\ina219_max30102_test.elf C:\ml\esp32_projects\ina219_max30102_test\build\bootloader\bootloader.elf --force-color -m 'C:\Users\nguye\.espressif\python_env\idf5.5_py3.11_env\Scripts\python.exe' 'C:\Users\nguye\esp\v5.5.1\esp-idf\tools\idf.py' '-p' 'COM7'"...
ESP-ROM:esp32s3-20210327
Build:Mar 27 2021
rst:0x1 (POWERON),boot:0x2b (SPI_FAST_FLASH_BOOT)
SPIWP:0xee
mode:DIO, clock div:1
load:0x3fce2820,len:0x158c
load:0x403c8700,len:0xd24
load:0x403cb700,len:0x2f34
entry 0x403c8924
I (24) boot: ESP-IDF v5.5.1 2nd stage bootloader
I (25) boot: compile time Mar 18 2026 13:34:42
I (25) boot: Multicore bootloader
I (25) boot: chip revision: v0.2
I (28) boot: efuse block revision: v1.3
I (31) boot.esp32s3: Boot SPI Speed : 80MHz
I (35) boot.esp32s3: SPI Mode       : DIO
I (39) boot.esp32s3: SPI Flash Size : 2MB
I (43) boot: Enabling RNG early entropy source...
I (47) boot: Partition Table:
I (50) boot: ## Label            Usage          Type ST Offset   Length
I (56) boot:  0 nvs              WiFi data        01 02 00009000 00006000
I (63) boot:  1 phy_init         RF data          01 01 0000f000 00001000
I (69) boot:  2 factory          factory app      00 00 00010000 00100000
I (76) boot: End of partition table
I (79) esp_image: segment 0: paddr=00010020 vaddr=3c020020 size=0bc9ch ( 48284) map
I (95) esp_image: segment 1: paddr=0001bcc4 vaddr=3fc93900 size=02b08h ( 11016) load
I (98) esp_image: segment 2: paddr=0001e7d4 vaddr=40374000 size=01844h (  6212) load
I (103) esp_image: segment 3: paddr=00020020 vaddr=42000020 size=1ad38h (109880) map
I (128) esp_image: segment 4: paddr=0003ad60 vaddr=40375844 size=0e0a8h ( 57512) load
I (141) esp_image: segment 5: paddr=00048e10 vaddr=50000000 size=00020h (    32) load
I (147) boot: Loaded app from partition at offset 0x10000
I (147) boot: Disabling RNG early entropy source...
I (159) cpu_start: Multicore app
I (168) cpu_start: Pro cpu start user code
I (168) cpu_start: cpu freq: 160000000 Hz
I (168) app_init: Application information:
I (168) app_init: Project name:     ina219_max30102_test
I (173) app_init: App version:      1
I (176) app_init: Compile time:     Mar 18 2026 12:44:51
I (181) app_init: ELF file SHA256:  ed3c2a9c7...
I (186) app_init: ESP-IDF:          v5.5.1
I (189) efuse_init: Min chip rev:     v0.0
I (193) efuse_init: Max chip rev:     v0.99 
I (197) efuse_init: Chip rev:         v0.2
I (201) heap_init: Initializing. RAM available for dynamic allocation:
I (207) heap_init: At 3FC96CF0 len 00052A20 (330 KiB): RAM
I (213) heap_init: At 3FCE9710 len 00005724 (21 KiB): RAM
I (218) heap_init: At 3FCF0000 len 00008000 (32 KiB): DRAM
I (223) heap_init: At 600FE000 len 00001FE8 (7 KiB): RTCRAM
I (229) spi_flash: detected chip: boya
I (232) spi_flash: flash io: dio
W (235) spi_flash: Detected size(16384k) larger than the size in the binary image header(2048k). Using the size in the binary image header.
W (247) i2c: This driver is an old driver, please migrate your application code to adapt `driver/i2c_master.h`
I (257) sleep_gpio: Configure to isolate all GPIO pins in sleep state
I (263) sleep_gpio: Enable automatic switching of GPIO sleep configuration
I (270) main_task: Started on CPU0
I (280) main_task: Calling app_main()
I (280) SYS_DEMO: ==== MAX30102 RAW LOGGER START ====
I (280) SYS_DEMO: INA219 found, CONFIG(before)=0x399F
I (290) SYS_DEMO: MAX30102 PART_ID=0x15
I (390) SYS_DEMO: MAX30102 profile applied: 50sps_med
I (390) SYS_DEMO: Adaptive scheduler mode (2-state: normal=50sps_med, high=100sps_med)
timestamp_ms,state_id,profile_id,quality_pass,difficulty_proxy,red,ir,bus_v,current_ma,power_mw
38967,1,0,0,0.683,121962,144153,3.244,5.600,18.166
39007,1,0,0,0.683,121953,144172,3.244,5.600,18.166
39047,1,0,0,0.683,121943,144159,3.244,5.600,18.166
39087,1,0,0,0.683,121945,144167,3.216,4.600,14.794
39127,1,0,0,0.683,121950,144194,3.216,4.600,14.794
39167,1,0,0,0.683,121993,144268,3.248,5.200,16.890
39207,1,0,0,0.683,122014,144358,3.248,5.200,16.890
39247,1,0,0,0.683,122038,144432,3.248,5.200,16.890
39287,1,0,0,0.683,122079,144497,3.252,5.400,17.561
39327,1,0,0,0.683,122113,144586,3.252,5.400,17.561
39367,1,0,0,0.683,122148,144667,3.240,5.000,16.200
39407,1,0,0,0.683,122158,144730,3.240,5.000,16.200
39447,1,0,0,0.683,122114,144620,3.240,5.000,16.200
39487,1,0,0,0.683,121998,144294,3.248,4.700,15.266
39527,1,0,0,0.683,121916,144084,3.248,4.700,15.266
39567,1,0,0,0.683,121891,144016,3.240,5.300,17.172
39607,1,0,0,0.683,121905,144053,3.240,5.300,17.172
39647,1,0,0,0.683,121933,144123,3.240,5.300,17.172
39687,1,0,0,0.683,121930,144142,3.240,4.700,15.228
39727,1,0,0,0.683,121923,144124,3.240,4.700,15.228
39767,1,0,0,0.683,121938,144124,3.248,7.600,24.685
39807,1,0,0,0.683,121941,144176,3.248,7.600,24.685
39847,1,0,0,0.683,121972,144229,3.248,7.600,24.685
39887,1,0,0,0.683,122006,144305,3.252,5.000,16.260
39927,1,0,0,0.683,122033,144393,3.252,5.000,16.260
39967,1,0,0,0.683,122076,144470,3.244,5.100,16.544
40007,1,0,0,0.683,122103,144563,3.244,5.100,16.544
40047,1,0,0,0.683,122141,144659,3.244,5.100,16.544
40087,1,0,0,0.683,122173,144751,3.252,5.000,16.260
40127,1,0,0,0.683,122144,144681,3.252,5.000,16.260
40167,1,0,0,0.683,122036,144325,3.188,5.200,16.578
40207,1,0,0,0.683,121908,144002,3.188,5.200,16.578
40247,1,0,0,0.698,121863,143871,3.188,5.200,16.578
40287,1,0,0,0.698,121856,143837,3.244,4.700,15.247
40327,1,0,0,0.698,121875,143882,3.244,4.700,15.247
40367,1,0,0,0.698,121896,143953,3.244,5.600,18.166
40407,1,0,0,0.698,121926,144007,3.244,5.600,18.166
40447,1,0,0,0.698,121941,144026,3.244,5.600,18.166
40487,1,0,0,0.698,121954,144049,3.208,4.800,15.398
40527,1,0,0,0.698,121968,144078,3.208,4.800,15.398
40567,1,0,0,0.698,121998,144165,3.248,5.000,16.240
40607,1,0,0,0.698,122046,144275,3.248,5.000,16.240
40647,1,0,0,0.698,122091,144369,3.248,5.000,16.240
40687,1,0,0,0.698,122127,144462,3.252,5.600,18.211
40727,1,0,0,0.698,122156,144540,3.252,5.600,18.211
40767,1,0,0,0.698,122172,144613,3.228,5.200,16.786
40807,1,0,0,0.698,122197,144681,3.228,5.200,16.786
40847,1,0,0,0.698,122196,144679,3.228,5.200,16.786
40887,1,0,0,0.698,122064,144331,3.248,4.500,14.616
40927,1,0,0,0.698,121908,143888,3.248,4.500,14.616
40967,1,0,0,0.698,121809,143648,3.132,5.400,16.913
41007,1,0,0,0.698,121752,143502,3.132,5.400,16.913
41047,1,0,0,0.698,121729,143406,3.132,5.400,16.913
41087,1,0,0,0.698,121737,143415,3.240,4.800,15.552
41127,1,0,0,0.698,121770,143482,3.240,4.800,15.552
41167,1,0,0,0.698,121788,143512,3.248,9.100,29.557
41207,1,0,0,0.698,121803,143517,3.248,9.100,29.557
41247,1,0,0,0.698,121828,143561,3.248,9.100,29.557
41287,1,0,0,0.698,121875,143638,3.252,5.400,17.561
41327,1,0,0,0.698,121908,143739,3.252,5.400,17.561
41367,1,0,0,0.698,121957,143837,3.244,5.200,16.869
41407,1,0,0,0.698,121989,143930,3.244,5.200,16.869
41447,1,0,0,0.698,122020,144022,3.244,5.200,16.869
41487,1,0,0,0.698,122068,144117,3.252,4.900,15.935
41527,1,0,0,0.698,122089,144194,3.252,4.900,15.935
41567,1,0,0,0.698,122130,144298,3.172,5.200,16.494
41607,1,0,0,0.698,122169,144386,3.172,5.200,16.494
41648,1,0,0,0.698,122126,144260,3.172,5.200,16.494
41687,1,0,0,0.698,121944,143820,3.240,4.400,14.256
41727,1,0,0,0.698,121794,143436,3.240,4.400,14.256
41767,1,0,0,0.698,121723,143246,3.128,5.500,17.204
41807,1,0,0,0.698,121676,143137,3.128,5.500,17.204
41848,1,0,0,0.698,121658,143069,3.128,5.500,17.204
41887,1,0,0,0.698,121667,143103,3.196,4.800,15.341
41928,1,0,0,0.698,121690,143155,3.196,4.800,15.341
41967,1,0,0,0.698,121699,143166,3.244,13.200,42.821
42007,1,0,0,0.698,121723,143198,3.244,13.200,42.821
42048,1,0,0,0.698,121766,143280,3.244,13.200,42.821
42087,1,0,0,0.698,121827,143406,3.252,5.400,17.561
42128,1,0,0,0.698,121883,143540,3.252,5.400,17.561
42167,1,0,0,0.698,121937,143681,3.216,5.300,17.045
42208,1,0,0,0.698,122000,143821,3.216,5.300,17.045
42248,1,0,0,0.698,122058,143935,3.216,5.300,17.045
42287,1,0,0,0.698,122089,144021,3.248,4.500,14.616
42328,1,0,0,0.698,122125,144116,3.248,4.500,14.616
42367,1,0,0,0.698,122154,144211,3.132,5.000,15.660
42408,1,0,0,0.698,122184,144291,3.132,5.000,15.660
42448,1,0,0,0.698,122217,144354,3.132,5.000,15.660
42487,1,0,0,0.698,122181,144266,3.236,4.700,15.209
42528,1,0,0,0.698,122017,143850,3.236,4.700,15.209
42567,1,0,0,0.698,121863,143438,3.180,9.500,30.210
42608,1,0,0,0.698,121803,143272,3.180,9.500,30.210
42648,1,0,0,0.698,121785,143215,3.180,9.500,30.210
42687,1,0,0,0.698,121789,143206,3.252,5.100,16.585
42728,1,0,0,0.698,121807,143260,3.252,5.100,16.585
42767,1,0,0,0.698,121854,143319,3.240,16.000,51.840
42808,1,0,0,0.698,121884,143386,3.240,16.000,51.840
42848,1,0,0,0.698,121913,143435,3.240,16.000,51.840
42888,1,0,0,0.698,121956,143534,3.248,5.000,16.240
42928,1,0,0,0.698,122012,143669,3.248,5.000,16.240
42968,1,0,0,0.698,122072,143815,3.168,5.700,18.058
43008,1,0,0,0.698,122130,143945,3.168,5.700,18.058
43048,1,0,0,0.698,122182,144079,3.168,5.700,18.058
43088,1,0,0,0.698,122234,144200,3.240,4.200,13.608
43128,1,0,0,0.698,122280,144317,3.240,4.200,13.608
43168,1,0,0,0.698,122330,144431,3.136,6.100,19.130
43208,1,0,0,0.698,122377,144547,3.136,6.100,19.130
43248,1,0,0,0.698,122415,144662,3.136,6.100,19.130
43288,1,0,0,0.698,122474,144790,3.184,5.000,15.920
43328,1,0,0,0.698,122507,144887,3.184,5.000,15.920
43368,1,0,0,0.698,122439,144706,3.244,14.200,46.065
43408,1,0,0,0.698,122256,144235,3.244,14.200,46.065
43448,1,0,0,0.698,122142,143924,3.244,14.200,46.065
43488,1,0,0,0.698,122116,143814,3.252,5.700,18.536
43528,1,0,0,0.698,122094,143781,3.252,5.700,18.536
43568,1,0,0,0.698,122087,143745,3.208,5.200,16.682
43608,1,0,0,0.698,122082,143800,3.208,5.200,16.682
43648,1,0,0,0.698,122112,143843,3.208,5.200,16.682
43688,1,0,0,0.698,122140,143896,3.244,4.600,14.922
43728,1,0,0,0.698,122199,144006,3.244,4.600,14.922
43768,1,0,0,0.698,122341,144223,3.124,5.400,16.870
43808,1,0,0,0.698,122452,144448,3.124,5.400,16.870
43848,1,0,0,0.698,122517,144619,3.124,5.400,16.870
43888,1,0,0,0.698,122561,144751,3.228,4.700,15.172
43928,1,0,0,0.698,122608,144864,3.228,4.700,15.172
43968,1,0,0,0.698,122639,144932,3.188,10.700,34.112
44008,1,0,0,0.698,122653,144996,3.188,10.700,34.112
44048,1,0,0,0.698,122681,145063,3.188,10.700,34.112
44088,1,0,0,0.698,122698,145140,3.256,5.300,17.257
44128,1,0,0,0.698,122734,145215,3.256,5.300,17.257
44168,1,0,0,0.698,122763,145265,3.240,4.900,15.876
44208,1,0,0,0.698,122664,145033,3.240,4.900,15.876
44248,1,0,0,0.698,122485,144546,3.240,4.900,15.876
44288,1,0,0,0.698,122341,144187,3.248,4.600,14.941
44328,1,0,0,0.698,122286,144058,3.248,4.600,14.941
44368,1,0,0,0.698,122281,144010,3.248,5.300,17.214
44408,1,0,0,0.698,122318,144116,3.248,5.300,17.214
44448,1,0,0,0.698,122376,144235,3.248,5.300,17.214
44488,1,0,0,0.698,122395,144282,3.236,4.600,14.886
44528,1,0,0,0.698,122379,144271,3.236,4.600,14.886
44568,1,0,0,0.698,122395,144278,3.248,5.300,17.214
44608,1,0,0,0.698,122411,144356,3.248,5.300,17.214
44648,1,0,0,0.698,122432,144443,3.248,5.300,17.214
44688,1,0,0,0.698,122473,144549,3.248,5.000,16.240
44728,1,0,0,0.698,122523,144677,3.248,5.000,16.240
44768,1,0,0,0.698,122574,144803,3.240,5.200,16.848
44808,1,0,0,0.698,122610,144949,3.240,5.200,16.848
44848,1,0,0,0.698,122657,145069,3.240,5.200,16.848
44888,1,0,0,0.698,122717,145213,3.252,5.400,17.561
44928,1,0,0,0.698,122770,145359,3.252,5.400,17.561
44968,1,0,0,0.698,122835,145507,3.200,5.200,16.640
45008,1,0,0,0.698,122885,145665,3.200,5.200,16.640
45048,1,0,0,0.698,122893,145688,3.200,5.200,16.640
45088,1,0,0,0.698,122745,145343,3.244,4.500,14.598
45128,1,0,0,0.698,122562,144848,3.244,4.500,14.598
45168,1,0,0,0.698,122461,144547,3.244,5.500,17.842
45208,1,0,0,0.698,122413,144429,3.244,5.500,17.842
45248,1,0,0,0.698,122373,144335,3.244,5.500,17.842
45288,1,0,0,0.698,122366,144336,3.224,4.400,14.186
45328,1,0,0,0.698,122365,144355,3.224,4.400,14.186
45368,1,0,0,0.698,122362,144353,3.240,4.900,15.876
45408,1,0,0,0.698,122346,144322,3.240,4.900,15.876
45448,1,0,0,0.698,122344,144320,3.240,4.900,15.876
45488,1,0,0,0.698,122363,144380,3.252,5.200,16.910
45528,1,0,0,0.698,122377,144462,3.252,5.200,16.910
45568,1,0,0,0.698,122408,144565,3.240,4.900,15.876
45608,1,0,0,0.698,122431,144670,3.240,4.900,15.876
45648,1,0,0,0.698,122456,144750,3.240,4.900,15.876
45688,1,0,0,0.698,122478,144843,3.248,4.900,15.915
45728,1,0,0,0.698,122496,144919,3.248,4.900,15.915
45768,1,0,0,0.698,122521,145023,3.248,5.200,16.890
45808,1,0,0,0.698,122578,145140,3.248,5.200,16.890
45848,1,0,0,0.698,122602,145262,3.248,5.200,16.890
45888,1,0,0,0.698,122646,145375,3.244,4.500,14.598
45928,1,0,0,0.698,122652,145378,3.244,4.500,14.598
45968,1,0,0,0.698,122496,144971,3.248,6.200,20.138
46008,1,0,0,0.698,122316,144511,3.248,6.200,20.138
46048,1,0,0,0.698,122235,144300,3.248,6.200,20.138
46088,1,0,0,0.698,122203,144229,3.184,5.000,15.920
46128,1,0,0,0.698,122184,144197,3.184,5.000,15.920
46168,1,0,0,0.698,122183,144225,3.244,13.800,44.767
46208,1,0,0,0.698,122192,144244,3.244,13.800,44.767
46248,1,0,0,0.698,122180,144229,3.244,13.800,44.767
46288,1,0,0,0.698,122163,144201,3.252,5.700,18.536
46328,1,0,0,0.698,122167,144221,3.252,5.700,18.536
46368,1,0,0,0.698,122180,144278,3.208,5.200,16.682
46408,1,0,0,0.698,122206,144378,3.208,5.200,16.682
46448,1,0,0,0.698,122251,144506,3.208,5.200,16.682
46488,1,0,0,0.698,122310,144658,3.244,4.800,15.571
46528,1,0,0,0.698,122354,144794,3.244,4.800,15.571
46568,1,0,0,0.698,122374,144903,3.124,5.200,16.245
46608,1,0,0,0.698,122412,144990,3.124,5.200,16.245
46648,1,0,0,0.698,122442,145119,3.124,5.200,16.245
46688,1,0,0,0.698,122484,145234,3.224,4.400,14.186
46728,1,0,0,0.698,122505,145301,3.224,4.400,14.186
46768,1,0,0,0.698,122399,145090,3.244,10.800,35.035
46809,1,0,0,0.698,122225,144608,3.244,10.800,35.035
46848,1,0,0,0.698,122114,144328,3.244,10.800,35.035
46888,1,0,0,0.698,122085,144249,3.248,5.100,16.565
46928,1,0,0,0.698,122109,144304,3.248,5.100,16.565
46968,1,0,0,0.698,122121,144384,3.236,5.200,16.827
47008,1,0,0,0.698,122149,144450,3.236,5.200,16.827
47048,1,0,0,0.698,122133,144416,3.236,5.200,16.827
47089,1,0,0,0.698,122122,144400,3.252,5.100,16.585
47128,1,0,0,0.698,122138,144428,3.252,5.100,16.585
47169,1,0,0,0.698,122171,144528,3.148,5.300,16.684
47208,1,0,0,0.698,122235,144677,3.148,5.300,16.684
47248,1,0,0,0.698,122284,144831,3.148,5.300,16.684
47289,1,0,0,0.698,122323,144960,3.240,4.500,14.580
47328,1,0,0,0.698,122375,145072,3.240,4.500,14.580
47369,1,0,0,0.698,122408,145188,3.244,7.200,23.357
47409,1,0,0,0.698,122452,145290,3.244,7.200,23.357
47448,1,0,0,0.698,122488,145401,3.244,7.200,23.357
47489,1,0,0,0.698,122506,145490,3.168,4.800,15.206
47528,1,0,0,0.698,122461,145371,3.168,4.800,15.206
47569,1,0,0,0.698,122263,144847,3.244,15.400,49.958
47609,1,0,0,0.698,122095,144414,3.244,15.400,49.958
47648,1,0,0,0.698,122011,144211,3.244,15.400,49.958
47689,1,0,0,0.698,121988,144148,3.252,6.200,20.162
47728,1,0,0,0.698,121983,144141,3.252,6.200,20.162
47769,1,0,0,0.698,122009,144201,3.188,5.200,16.578
47809,1,0,0,0.698,122015,144230,3.188,5.200,16.578
47848,1,0,0,0.698,122006,144206,3.188,5.200,16.578
47889,1,0,0,0.698,122000,144192,3.248,4.900,15.915
47929,1,0,0,0.698,122013,144242,3.248,4.900,15.915
47969,1,0,0,0.698,122055,144326,3.124,5.400,16.870
48009,1,0,0,0.698,122096,144490,3.124,5.400,16.870
48049,1,0,0,0.698,122158,144645,3.124,5.400,16.870
48089,1,0,0,0.698,122218,144810,3.208,4.600,14.757
48129,1,0,0,0.698,122264,144938,3.208,4.600,14.757
48169,1,0,0,0.698,122316,145060,3.208,12.500,40.100
48209,1,0,0,0.698,122354,145192,3.208,12.500,40.100
48249,1,0,0,0.689,122397,145308,3.208,12.500,40.100
48289,1,0,0,0.689,122386,145287,3.248,5.400,17.539
48329,1,0,0,0.689,122211,144822,3.248,5.400,17.539
48369,1,0,0,0.689,121996,144273,3.228,14.200,45.838
48409,1,0,0,0.689,121877,143974,3.228,14.200,45.838
48449,1,0,0,0.689,121846,143883,3.228,14.200,45.838
48489,1,0,0,0.689,121829,143849,3.248,5.000,16.240
48529,1,0,0,0.689,121832,143863,3.248,5.000,16.240
48569,1,0,0,0.689,121840,143908,3.132,5.100,15.973
48609,1,0,0,0.689,121840,143914,3.132,5.100,15.973
48649,1,0,0,0.689,121836,143913,3.132,5.100,15.973
48689,1,0,0,0.689,121849,143957,3.236,4.400,14.238
48729,1,0,0,0.689,121882,144057,3.236,4.400,14.238
48769,1,0,0,0.689,121931,144202,3.168,9.100,28.829
48809,1,0,0,0.689,121993,144370,3.168,9.100,28.829
48849,1,0,0,0.689,122059,144550,3.168,9.100,28.829
48889,1,0,0,0.689,122119,144716,3.148,5.000,15.740
48929,1,0,0,0.689,122178,144875,3.148,5.000,15.740
48969,1,0,0,0.689,122232,144999,3.244,15.800,51.255
49009,1,0,0,0.689,122267,145137,3.244,15.800,51.255
49049,1,0,0,0.689,122292,145217,3.244,15.800,51.255
49089,1,0,0,0.689,122213,145012,3.252,7.700,25.040
49129,1,0,0,0.689,121993,144439,3.252,7.700,25.040
49169,1,0,0,0.689,121837,144017,3.168,9.000,28.512
49209,1,0,0,0.689,121781,143867,3.168,9.000,28.512
49249,1,0,0,0.689,121755,143843,3.168,9.000,28.512
49289,1,0,0,0.689,121766,143870,3.244,4.700,15.247
49329,1,0,0,0.689,121788,143934,3.244,4.700,15.247
49369,1,0,0,0.689,121823,143974,3.136,6.000,18.816
49409,1,0,0,0.689,121793,143969,3.136,6.000,18.816
49450,1,0,0,0.689,121805,143996,3.188,10.500,33.474
49489,1,0,0,0.689,121833,144069,3.188,10.500,33.474
49529,1,0,0,0.689,121885,144226,3.188,10.500,33.474
49569,1,0,0,0.689,121965,144396,3.224,14.300,46.103
49609,1,0,0,0.689,122028,144572,3.224,14.300,46.103
49649,1,0,0,0.689,122089,144728,3.224,14.300,46.103
49689,1,0,0,0.689,122141,144876,3.248,5.500,17.864
49729,1,0,0,0.689,122198,145011,3.248,5.500,17.864
49769,1,0,0,0.689,122247,145130,3.208,5.200,16.682
49809,1,0,0,0.689,122274,145259,3.208,5.200,16.682
49849,1,0,0,0.689,122260,145180,3.208,5.200,16.682
49889,1,0,0,0.689,122080,144706,3.252,5.000,16.260
49929,1,0,0,0.689,121902,144247,3.252,5.000,16.260
49969,1,0,0,0.689,121838,144064,3.244,5.200,16.869
50009,1,0,0,0.689,121824,144061,3.244,5.200,16.869
50049,1,0,0,0.689,121857,144132,3.244,5.200,16.869
50089,1,0,0,0.689,121892,144222,3.228,5.000,16.140
50129,1,0,0,0.689,121889,144235,3.228,5.000,16.140
50169,1,0,0,0.689,121863,144198,3.240,5.200,16.848
50209,1,0,0,0.689,121874,144175,3.240,5.200,16.848
50249,1,0,0,0.689,121892,144252,3.240,5.200,16.848
50289,1,0,0,0.689,121932,144377,3.252,5.400,17.561
50329,1,0,0,0.689,121994,144533,3.252,5.400,17.561
50369,1,0,0,0.689,122037,144696,3.240,5.000,16.200
50409,1,0,0,0.689,122111,144846,3.240,5.000,16.200
50449,1,0,0,0.689,122149,144970,3.240,5.000,16.200
50489,1,0,0,0.689,122201,145100,3.248,4.600,14.941
50529,1,0,0,0.689,122239,145198,3.248,4.600,14.941
50569,1,0,0,0.689,122233,145183,3.156,5.100,16.096
50609,1,0,0,0.689,122060,144705,3.156,5.100,16.096
50649,1,0,0,0.689,121830,144133,3.156,5.100,16.096
50689,1,0,0,0.689,121731,143853,3.240,4.600,14.904
50729,1,0,0,0.689,121699,143788,3.240,4.600,14.904
50769,1,0,0,0.689,121704,143770,3.244,7.200,23.357
50809,1,0,0,0.689,121716,143827,3.244,7.200,23.357
50849,1,0,0,0.689,121718,143832,3.244,7.200,23.357
50889,1,0,0,0.689,121699,143796,3.252,5.200,16.910
50929,1,0,0,0.689,121686,143773,3.252,5.200,16.910
50969,1,0,0,0.689,121714,143829,3.244,5.100,16.544
51009,1,0,0,0.689,121747,143937,3.244,5.100,16.544
51049,1,0,0,0.689,121794,144074,3.244,5.100,16.544
51089,1,0,0,0.689,121858,144235,3.252,5.800,18.862
51129,1,0,0,0.689,121924,144395,3.252,5.800,18.862
51169,1,0,0,0.689,121968,144525,3.196,5.400,17.258
51209,1,0,0,0.689,122025,144657,3.196,5.400,17.258
51249,1,0,0,0.689,122070,144788,3.196,5.400,17.258
51289,1,0,0,0.689,122120,144921,3.244,4.700,15.247
51329,1,0,0,0.689,122122,144953,3.244,4.700,15.247
51370,1,0,0,0.689,121942,144471,3.120,5.400,16.848
51409,1,0,0,0.689,121684,143774,3.120,5.400,16.848
51449,1,0,0,0.689,121520,143384,3.120,5.400,16.848
51489,1,0,0,0.689,121467,143229,3.212,4.600,14.775
51529,1,0,0,0.689,121431,143150,3.212,4.600,14.775
51570,1,0,0,0.689,121416,143136,3.244,11.900,38.604
51609,1,0,0,0.689,121434,143175,3.244,11.900,38.604
51649,1,0,0,0.689,121434,143188,3.244,11.900,38.604
51689,1,0,0,0.689,121428,143181,3.252,5.700,18.536
51729,1,0,0,0.689,121443,143194,3.252,5.700,18.536
51770,1,0,0,0.689,121482,143298,3.236,5.100,16.504
51809,1,0,0,0.689,121541,143446,3.236,5.100,16.504
51849,1,0,0,0.689,121601,143614,3.236,5.100,16.504
51889,1,0,0,0.689,121661,143770,3.248,4.700,15.266
51929,1,0,0,0.689,121723,143950,3.248,4.700,15.266
51970,1,0,0,0.689,121789,144108,3.140,5.500,17.270
52009,1,0,0,0.689,121846,144257,3.140,5.500,17.270
52049,1,0,0,0.689,121918,144418,3.140,5.500,17.270
52090,1,0,0,0.689,121973,144579,3.240,4.500,14.580
52129,1,0,0,0.689,121970,144585,3.240,4.500,14.580
52170,1,0,0,0.689,121772,144081,3.244,8.200,26.601
52209,1,0,0,0.689,121526,143422,3.244,8.200,26.601
52249,1,0,0,0.689,121394,143078,3.244,8.200,26.601
52290,1,0,0,0.689,121359,142961,3.164,5.000,15.820
52329,1,0,0,0.689,121347,142937,3.164,5.000,15.820
52370,1,0,0,0.689,121366,142987,3.240,15.700,50.868
52409,1,0,0,0.689,121408,143068,3.240,15.700,50.868
52450,1,0,0,0.689,121407,143069,3.240,15.700,50.868
52490,1,0,0,0.689,121397,143046,3.252,6.500,21.138
52529,1,0,0,0.689,121421,143101,3.252,6.500,21.138
52570,1,0,0,0.689,121457,143231,3.180,5.300,16.854
52609,1,0,0,0.689,121522,143348,3.180,5.300,16.854
52650,1,0,0,0.689,121576,143517,3.180,5.300,16.854
52690,1,0,0,0.689,121668,143703,3.244,4.500,14.598
52730,1,0,0,0.689,121755,143927,3.244,4.500,14.598
52770,1,0,0,0.689,121810,144086,3.124,5.500,17.182
52810,1,0,0,0.689,121884,144256,3.124,5.500,17.182
52850,1,0,0,0.689,121953,144424,3.124,5.500,17.182
52890,1,0,0,0.689,122002,144573,3.204,4.800,15.379
52930,1,0,0,0.689,121950,144424,3.204,4.800,15.379
52970,1,0,0,0.689,121717,143829,3.216,12.900,41.486
53010,1,0,0,0.689,121560,143377,3.216,12.900,41.486
53050,1,0,0,0.689,121513,143260,3.216,12.900,41.486
53090,1,0,0,0.689,121478,143220,3.252,5.400,17.561
53130,1,0,0,0.689,121465,143225,3.252,5.400,17.561
53170,1,0,0,0.689,121454,143236,3.220,13.800,44.436
53210,1,0,0,0.689,121453,143224,3.220,13.800,44.436
53250,1,0,0,0.689,121444,143178,3.220,13.800,44.436
53290,1,0,0,0.689,121452,143191,3.248,5.100,16.565
53330,1,0,0,0.689,121515,143334,3.248,5.100,16.565
53370,1,0,0,0.689,121516,143332,3.128,5.300,16.578
53410,1,0,0,0.689,121641,143603,3.128,5.300,16.578
53450,1,0,0,0.689,121848,144125,3.128,5.300,16.578
53490,1,0,0,0.689,122004,144615,3.236,4.400,14.238
53530,1,0,0,0.689,122112,144973,3.236,4.400,14.238
53570,1,0,0,0.689,122193,145279,3.168,9.900,31.363
53610,1,0,0,0.689,122259,145513,3.168,9.900,31.363
53650,1,0,0,0.689,122312,145700,3.168,9.900,31.363
53690,1,0,0,0.689,122359,145798,3.148,5.100,16.055
53730,1,0,0,0.689,122260,145547,3.148,5.100,16.055
53770,1,0,0,0.689,122015,144846,3.240,15.800,51.192
53810,1,0,0,0.689,121776,144260,3.240,15.800,51.192
53850,1,0,0,0.689,121651,143904,3.240,15.800,51.192
53890,1,0,0,0.689,121563,143679,3.252,7.500,24.390
53930,1,0,0,0.689,121533,143536,3.252,7.500,24.390
53970,1,0,0,0.689,121511,143475,3.176,10.000,31.760
54010,1,0,0,0.689,121469,143384,3.176,10.000,31.760
54050,1,0,0,0.689,121445,143264,3.176,10.000,31.760
54090,1,0,0,0.689,121412,143191,3.244,4.800,15.571
54130,1,0,0,0.689,121418,143190,3.244,4.800,15.571
54170,1,0,0,0.689,121480,143283,3.124,5.500,17.182
54210,1,0,0,0.689,121520,143435,3.124,5.500,17.182
54251,1,0,0,0.689,121585,143584,3.196,11.200,35.795
54290,1,0,0,0.689,121637,143740,3.196,11.200,35.795
54330,1,0,0,0.689,121690,143885,3.196,11.200,35.795
